Unnamed: 0,regu1,count2,count3,count4,count5,freqavg0,freqavg2,freqavg3,freqavg4,freqavg5,freqstd2,freqstd3,freqstd4,freqstd5,firdis,firshan,lastdis,lastshan,label
203189,0.6448979591836735,8.0,9.0,5.0,0.0,0.0,14.25,16.666666666666668,7.2,0.0,8.302860952707809,10.434983894999018,1.4696938456699071,0.0,14.686,0.8448207688416562,17.303,0.97220776473683,0.0
206389,0.789583333333333,8.0,5.0,6.0,0.0,0.0,8.125,4.8,6.666666666666668,0.0,2.666341125962693,2.56124969497314,2.8087165910587863,0.0,7.397,0.839479574628697,11.907,0.9313163257245344,1.0
163326,0.6159999999999994,10.0,7.0,10.0,2.0,0.0,6.3,6.142857142857142,4.0,1.5,3.195309061734091,4.763809143009448,3.1622776601683795,0.5,4.793,0.9901332123844659,5.645,0.9887986082233406,2.0
38224,0.6524781341107874,5.0,8.0,7.0,5.0,2.0,7.6,17.875,3.1428571428571432,3.2,7.059745037889116,12.180286326683786,1.6413036132965797,3.919183588453085,4.485,0.9972747756443492,4.489,0.9963842803772472,0.0
91744,0.630452674897119,9.0,1.0,9.0,2.0,0.0,10.222222222222221,5.0,7.777777777777778,3.5,1.7497795275581802,0.0,3.3259176771323924,2.5,9.495,0.9622099352470042,3.536,0.9983977009883656,1.0
183841,0.7419999999999995,10.0,0.0,10.0,0.0,0.0,6.7,0.0,7.4,0.0,1.3453624047073711,0.0,2.4166091947189146,0.0,7.763,0.9514172253556908,6.646,0.974149517602838,1.0
203571,0.2635363121967525,3.0,6.0,4.0,0.0,0.0,4.666666666666667,7.666666666666668,3.5,0.0,2.0548046676563256,4.2295258468165065,2.0615528128088303,0.0,2.116,0.9647909296217942,2.247,0.9626015960504462,0.0
115895,0.6138297258297257,10.0,10.0,4.0,0.0,0.0,22.4,23.6,1.75,0.0,5.238320341483519,5.8,0.82915619758885,0.0,7.5,0.9740944512625948,7.374,0.9885512026357226,0.0
13174,0.7875744047619043,8.0,7.0,8.0,1.0,0.0,14.125,4.571428571428571,4.375,4.0,1.8328597873268968,6.137871731125952,5.218656436287025,0.0,7.101,0.9708609837207424,4.142,0.9848104709175368,1.0
28624,0.5832063492063488,10.0,10.0,1.0,1.0,0.0,9.8,9.2,6.0,1.0,2.638181191654584,4.467661580737736,0.0,0.0,6.334,0.8698268581866727,1.229,0.98092482106987,1.0
199222,0.5670710484905528,9.0,10.0,7.0,0.0,0.0,3.6666666666666665,2.4,1.4285714285714286,0.0,1.563471919941143,1.562049935181331,0.7284313590846835,0.0,6.162000000000001,0.9709283581340722,6.24,0.9737796167072732,0.0
15465,0.8260000000000001,10.0,6.0,4.0,8.0,0.0,4.6,12.666666666666664,3.5,3.5,3.0397368307141326,6.82316316348624,1.6583123951777,1.7320508075688772,2.594,0.9569676876214211,4.386,0.9981278340836414,1.0
3852,0.683333333333333,6.0,7.0,1.0,0.0,0.0,6.166666666666668,5.7142857142857135,2.0,0.0,3.8908725099762496,2.7105237087157543,0.0,0.0,13.83,0.9774065917430124,13.802,0.9771385358434536,1.0
179541,0.8583333333333332,10.0,3.0,9.0,1.0,0.0,8.8,8.666666666666666,9.333333333333334,5.0,9.097252332435328,5.9066817155564495,6.5659052011974035,0.0,2.02,0.9942772643261368,1.273,0.9898520077373012,1.0
199434,0.7986579247083446,7.0,4.0,3.0,0.0,0.0,5.142857142857143,1.75,1.6666666666666667,0.0,0.9897433186107868,0.82915619758885,0.4714045207910317,0.0,8.022,0.901821258126858,5.306,0.990212611929536,0.0
153169,0.7978560409318918,10.0,10.0,9.0,10.0,0.0,15.8,19.1,4.4444444444444455,6.6,3.487119154832538,11.139569111954017,2.0608041101101566,1.743559577416269,0.828,0.9866848505509876,0.924,0.9854516044022484,1.0
177659,0.34966613451907563,8.0,2.0,6.0,0.0,2.0,6.75,2.5,3.5,0.0,2.9474565306378997,1.5,3.4034296427770228,0.0,4.793,0.9901332123844659,3.399,0.9847758487779062,0.0
134222,0.5297532467532462,8.0,6.0,6.0,1.0,0.0,10.625,8.833333333333334,5.0,4.0,2.689679348918752,6.335525936249403,3.0,0.0,1.957,0.9725447806055094,2.669,0.991119922934276,1.0
147399,0.6289206349206345,10.0,8.0,9.0,1.0,0.0,13.7,13.0,8.444444444444445,1.0,3.5791060336346563,5.5,1.7708197167232476,0.0,3.974,0.7331579491127935,3.519,0.9936799740375276,0.0
78676,0.5405396825396822,8.0,10.0,7.0,0.0,0.0,13.125,13.8,2.7142857142857144,0.0,7.440388094716567,6.4,1.9059520091609048,0.0,4.485,0.9972747756443492,4.008,0.9825260045139612,0.0
183837,0.7741496598639455,7.0,8.0,6.0,1.0,0.0,8.428571428571429,6.125,2.6666666666666665,6.0,1.2936264483053457,2.9341736485763765,1.2472191289246473,0.0,7.6960000000000015,0.9670149581606772,6.646,0.974149517602838,2.0
173324,0.4967538017538014,10.0,10.0,8.0,1.0,0.0,18.4,21.2,5.25,6.0,6.916646586316233,7.110555533852471,2.8613807855648994,0.0,6.964,0.9853519803879016,2.217,0.9881338516632372,1.0
105023,0.4958384948384946,10.0,10.0,6.0,0.0,0.0,13.1,10.2,3.6666666666666665,0.0,10.940292500660117,7.440430095095309,2.1343747458109497,0.0,16.947,0.9969593512403708,16.969,0.9969245757389684,0.0
4231,0.8706666666666664,10.0,1.0,10.0,0.0,0.0,12.0,8.0,4.1,0.0,7.496665925596527,0.0,1.1357816691600546,0.0,8.839,0.9881060176612384,13.83,0.9774065917430124,1.0
56390,0.7146031746031742,10.0,9.0,10.0,0.0,0.0,13.9,3.2222222222222223,12.1,0.0,8.688498144098325,3.2923405311175684,5.127377497317708,0.0,14.697,0.9866749657159268,11.761,0.9639717189953372,1.0
76095,0.6743333333333328,10.0,3.0,10.0,0.0,2.0,4.4,5.0,7.0,0.0,1.4282856857085702,2.160246899469287,4.69041575982343,0.0,3.803,0.9756855837614572,5.529,0.9657607815359184,0.0
35838,1.0,7.0,4.0,4.0,0.0,0.0,4.285714285714286,5.75,5.75,0.0,0.6998542122237652,2.48746859276655,1.920286436967152,0.0,1.986,0.9888906559680288,0.994,0.96909880661944,0.0
65258,0.5361803751803746,10.0,9.0,9.0,2.0,0.0,6.3,8.222222222222221,5.5555555555555545,3.5,3.2264531609803355,5.749932903526938,3.4676636742949407,0.5,4.819,0.9703751101803644,4.121,0.9799383301610352,0.0
93100,0.8511904761904759,10.0,8.0,9.0,0.0,0.0,15.8,3.875,4.777777777777779,0.0,5.793099343184093,2.666341125962693,2.6988795114424704,0.0,7.252999999999999,0.9830317388961004,3.536,0.9983977009883656,0.0
43333,0.6706507936507933,10.0,8.0,6.0,0.0,0.0,12.2,5.75,1.6666666666666667,0.0,5.6709787515031325,3.665719574653795,1.4907119849998596,0.0,5.065,0.9813314321376936,5.525,0.97018487219819,0.0
207855,0.7597142857142853,10.0,2.0,1.0,8.0,5.0,9.6,4.5,5.0,3.625,2.3323807579381204,3.5,0.0,2.6427968139832467,3.2260000000000004,0.9723043074095108,1.52,0.9597493299233768,1.0
31064,0.7866666666666662,10.0,6.0,10.0,1.0,0.0,11.6,6.0,7.1,2.0,5.834380858325927,5.686240703077327,3.3896902513356584,0.0,9.028,0.8438907899720832,7.763,0.9514172253556908,1.0
36733,0.5902216247804482,10.0,4.0,3.0,0.0,0.0,4.6,2.5,1.6666666666666667,0.0,1.5620499351813308,1.118033988749895,0.4714045207910317,0.0,7.1370000000000005,0.8706143584647343,6.372000000000001,0.9360934276078414,0.0
43790,0.84,10.0,1.0,5.0,7.0,0.0,4.0,5.0,9.2,2.7142857142857144,1.0,0.0,4.833218389437829,0.6998542122237652,3.536,0.9983977009883656,2.7710000000000004,0.9956656300853092,0.0
201403,0.3231280641013613,1.0,1.0,4.0,4.0,0.0,2.0,3.0,5.5,6.25,0.0,0.0,3.6400549446402586,1.4790199457749045,4.919,0.980147286770769,4.792,0.9696952429057282,0.0
60774,0.5771898883009993,10.0,9.0,5.0,5.0,1.0,2.7,7.1111111111111125,2.6,3.0,2.147091055358389,4.306182750016911,1.8547236990991407,2.280350850198276,11.248,0.9856664260819196,10.699000000000002,0.9698142773692292,0.0
147928,0.3697505895205584,6.0,10.0,1.0,0.0,0.0,3.6666666666666665,4.9,1.0,0.0,3.1446603773522015,2.6248809496813377,0.0,0.0,3.639,0.9780705890365862,7.817,0.8881320666430477,0.0
152571,0.8469523809523808,10.0,3.0,9.0,1.0,0.0,14.2,2.6666666666666665,6.222222222222222,3.0,4.28485705712571,1.699673171197595,3.359159212851328,0.0,18.284,0.9189833586752608,4.195,0.9835554115997088,1.0
164649,0.6444761904761901,10.0,6.0,8.0,6.0,0.0,3.7,10.5,7.25,8.666666666666666,5.58659108938537,7.5,5.141740950300783,3.5433819375782165,5.101,0.989223168479614,4.978,0.9845668928081563,0.0
39783,0.8683127572016454,9.0,8.0,8.0,1.0,0.0,6.5555555555555545,3.625,6.125,8.0,1.7069212773041351,2.912795049432761,1.6153559979150107,0.0,1.069,0.9658941148514468,3.497,0.9934367280493632,0.0
141718,0.6623162845385064,9.0,5.0,7.0,5.0,0.0,6.8888888888888875,7.2,7.0,2.2,4.817662975261955,5.635601121442147,4.0,1.16619037896906,2.404,0.9810238886679576,7.6960000000000015,0.9670149581606772,0.0
99509,0.599089326644503,9.0,0.0,4.0,6.0,0.0,3.111111111111111,0.0,5.25,2.0,0.9938079899999066,0.0,3.112474899497183,0.8164965809277259,18.445,0.9266662289655858,18.182,0.9236215933016728,0.0
107878,0.6763997113997111,9.0,10.0,8.0,4.0,0.0,16.333333333333332,16.2,8.875,1.5,2.943920288775949,10.97087052152198,4.371427112511428,0.5,7.763,0.9514172253556908,7.916,0.9472274303779032,1.0
202587,0.6204585537918867,5.0,8.0,7.0,6.0,6.0,2.6,14.5,7.571428571428571,6.166666666666668,1.019803902718557,11.335784048754634,5.341405455954262,2.1921577396609844,3.096,0.9968164733989126,3.627,0.97819479007279,0.0
90706,0.53973088023088,10.0,10.0,3.0,0.0,0.0,14.1,12.8,3.333333333333333,0.0,7.23118247591637,9.086253353280439,1.8856180831641267,0.0,2.263,0.9891569990150886,2.263,0.9891569990150886,1.0
49121,0.5391421911421908,8.0,8.0,6.0,1.0,0.0,16.25,10.5,10.666666666666666,7.0,7.996092795859737,4.527692569068709,4.8876260995383936,0.0,3.57,0.9692388618317316,3.511,0.9829009704134029,1.0
36470,0.6274824775629924,9.0,2.0,9.0,0.0,0.0,3.5555555555555562,6.0,3.7777777777777777,0.0,1.4229164972072998,5.0,3.675074535231384,0.0,8.022,0.901821258126858,6.372000000000001,0.9360934276078414,2.0
8868,0.8759999999999993,10.0,2.0,10.0,0.0,0.0,10.8,3.5,10.3,0.0,1.3266499161421599,0.5,1.8466185312619388,0.0,5.197,0.9867635613117124,1.069,0.9658941148514468,2.0
208236,0.5159365079365077,9.0,2.0,10.0,1.0,0.0,4.5555555555555545,7.0,2.1,6.0,6.202349216423495,4.0,1.8681541692269408,0.0,8.258,0.9547334821466376,8.258,0.9547334821466376,0.0
138502,0.6937936507936504,10.0,7.0,9.0,5.0,2.0,17.8,9.571428571428571,12.0,7.4,4.422668877499197,2.8713930346059686,7.542472332656508,3.4409301068170506,1.223,0.9773042685622496,0.464,0.9888597974353376,0.0
16038,0.6411219781590147,10.0,4.0,8.0,2.0,0.0,12.8,7.5,6.125,2.0,6.615134163416492,2.8722813232690143,4.960783708246106,1.0,12.663,0.992564898778322,14.319,0.991479276912432,0.0
132589,0.76,9.0,10.0,5.0,0.0,0.0,4.777777777777779,4.9,4.0,0.0,4.365973934308555,3.4770677301427417,1.7888543819998317,0.0,3.977,0.997077565612326,4.342,0.9766765160660936,0.0
172272,0.7157142857142851,10.0,4.0,10.0,0.0,0.0,12.5,1.75,9.5,0.0,1.4317821063276353,0.82915619758885,4.364630568559039,0.0,2.562,0.9926511705416904,1.977,0.9886759440949208,1.0
116798,0.8854166666666662,8.0,4.0,2.0,0.0,0.0,10.25,6.5,7.5,0.0,4.892596447695231,4.555216789572151,5.5,0.0,2.033,0.966210083338366,2.116,0.9647909296217942,0.0
73081,0.7633333333333335,10.0,5.0,9.0,0.0,0.0,6.7,10.6,6.333333333333332,0.0,2.238302928559939,7.552483035399683,1.247219128924647,0.0,6.468,0.9720330646320544,6.6110000000000015,0.9727238230343904,1.0
30511,0.5779999999999997,4.0,10.0,4.0,0.0,0.0,7.0,10.6,1.75,0.0,0.7071067811865476,4.476605857119878,0.4330127018922193,0.0,7.763,0.9514172253556908,7.763,0.9514172253556908,0.0
136638,0.8122448979591834,1.0,8.0,7.0,1.0,0.0,9.0,12.625,7.7142857142857135,1.0,0.0,6.7256505261573025,3.534090536243709,0.0,3.439,0.97907488491089,2.542,0.9927928498805008,0.0
117794,0.3247454041464985,8.0,5.0,8.0,4.0,0.0,3.125,2.8,3.0,3.5,4.512136411945011,1.16619037896906,2.3979157616563596,0.5,2.027,0.9692851549880444,2.085,0.9942986132154894,1.0
171847,0.7891156462585032,7.0,7.0,1.0,0.0,0.0,6.428571428571429,12.571428571428573,7.0,0.0,2.381904571504724,5.421047417431509,0.0,0.0,7.6960000000000015,0.9670149581606772,4.624,0.9821310995742948,0.0
68650,0.7799523809523808,10.0,6.0,9.0,0.0,0.0,13.8,8.5,7.0,0.0,6.554387843269576,11.87083260208258,6.446359868604572,0.0,4.489,0.9963842803772472,3.696,0.9848367307013924,0.0
60820,0.8400000000000002,10.0,0.0,8.0,3.0,0.0,5.4,0.0,6.125,6.666666666666668,2.154065922853802,0.0,1.5360257159305637,1.699673171197595,13.307,0.9977566067127538,10.699000000000002,0.9698142773692292,0.0
211825,0.6458333333333331,7.0,1.0,0.0,0.0,1.25,1.5714285714285714,1.0,0.0,0.0,0.4948716593053935,0.0,0.0,0.0,14.061,0.8499494050114487,14.005999999999998,0.8499494050114487,0.0
211222,0.4618614718614716,3.0,4.0,8.0,0.0,0.0,1.3333333333333333,2.0,2.375,0.0,0.4714045207910317,1.7320508075688772,0.6959705453537527,0.0,12.537,0.9109612832968076,12.727,0.8941685864623714,0.0
205673,0.9510204081632654,7.0,3.0,7.0,1.0,0.0,7.428571428571429,7.333333333333332,4.714285714285714,1.0,6.411087334947679,4.642796092394708,1.5779087167410373,0.0,6.0379999999999985,0.9679548003981406,7.926,0.9468282842045616,1.0
194688,0.5302083333333335,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8660254037844386,7.422999999999999,0.985142516859382,7.136,0.8852744337685698,0.0
38492,0.6926774336774334,10.0,9.0,6.0,1.0,0.0,11.9,16.333333333333332,7.166666666666668,6.0,4.548626166217664,6.912147117775906,5.983774357005412,0.0,5.751,0.9876255098093304,4.489,0.9963842803772472,1.0
42343,0.5945094905094905,10.0,0.0,10.0,1.0,0.0,2.8,0.0,2.6,2.0,0.7483314773547882,0.0,1.2,0.0,3.915,0.95953248561986,2.027,0.9692851549880444,0.0
129285,0.6601190476190475,6.0,9.0,3.0,2.0,0.0,6.0,10.555555555555557,3.0,1.0,6.8068592855540455,4.003085229922627,1.4142135623730951,0.0,5.542999999999998,0.9648735372707836,4.399,0.9967177309169432,0.0
207048,0.6887713109935328,8.0,9.0,3.0,0.0,0.0,12.25,10.333333333333334,4.666666666666667,0.0,5.562148865321747,4.496912521077347,2.6246692913372702,0.0,7.6960000000000015,0.9670149581606772,3.219,0.9596979414025932,1.0
89097,0.6020634920634921,9.0,7.0,9.0,7.0,0.0,6.666666666666668,5.7142857142857135,7.555555555555554,5.571428571428571,2.9059326290271152,5.921251936017916,3.7745083892140068,2.258769757263128,7.099,0.969618916820277,6.52,0.9598425510625398,2.0
211294,0.5273054468675746,10.0,9.0,1.0,0.0,0.0,4.1,4.4444444444444455,5.0,0.0,7.6609398901179215,4.833014037984788,0.0,0.0,19.051,0.967817775100813,19.072,0.9682811808114912,0.0
2059,0.6802721088435373,7.0,7.0,6.0,3.0,0.0,13.285714285714285,13.0,9.0,9.666666666666666,6.712765785411848,10.528871870107588,5.066228051190222,5.436502143433364,14.686,0.9946614054085428,14.697,0.9866749657159268,1.0
134242,0.7673333333333326,10.0,4.0,9.0,0.0,0.0,11.6,5.25,5.666666666666668,0.0,5.953150426454887,6.796138609534093,2.3570226039551585,0.0,2.097,0.973255710780984,2.669,0.991119922934276,1.0
153896,0.6788765580588448,9.0,1.0,9.0,0.0,0.0,4.111111111111111,5.0,3.7777777777777777,0.0,2.997941680718231,0.0,2.042752923427804,0.0,4.612,0.9897707825780429,3.685,0.999727937528682,0.0
4059,0.8306666666666658,10.0,5.0,9.0,1.0,0.0,12.1,8.0,7.222222222222222,4.0,5.4671747731346585,5.291502622129181,4.2105100714436485,0.0,13.83,0.9774065917430124,13.83,0.9774065917430124,1.0
35660,0.7152263374485591,8.0,3.0,8.0,2.0,0.0,8.375,13.666666666666664,8.75,10.0,1.4947825928876748,5.312459150169743,4.054318685056714,2.0,0.8109999999999999,0.9804778699392525,0.994,0.96909880661944,1.0
87531,0.6116565656565652,9.0,10.0,9.0,2.0,0.0,7.777777777777778,13.5,3.7777777777777777,2.5,4.340449996583248,12.060265337047934,3.735052514215913,1.5,3.803,0.9756855837614572,6.37,0.9801905592629656,1.0
82109,0.485584188250092,9.0,1.0,8.0,0.0,0.0,4.333333333333333,1.0,3.5,0.0,1.8257418583505536,0.0,2.1213203435596424,0.0,4.249,0.9807150597901038,4.092,0.984418493911608,2.0
68434,0.5694408548108235,8.0,3.0,9.0,1.0,0.0,2.25,1.0,3.0,1.0,0.6614378277661477,0.0,2.494438257849294,0.0,4.8580000000000005,0.982613946953952,3.696,0.9848367307013924,1.0
89309,0.605291005291005,7.0,3.0,9.0,1.0,0.0,13.571428571428573,15.666666666666664,13.222222222222221,1.0,12.24578228099248,10.873004286866728,9.577494195337756,0.0,5.023,0.9911759979340928,5.023,0.9911759979340928,0.0
158441,0.5911255411255408,9.0,6.0,2.0,1.0,5.0,8.888888888888891,4.833333333333333,6.5,3.0,10.224637395846523,2.6718699236468995,0.5,0.0,6.2170000000000005,0.9735209107849454,6.206,0.980307197733043,0.0
117474,0.3448451858274723,7.0,2.0,6.0,5.0,2.0,2.8571428571428568,3.0,2.6666666666666665,3.8,0.9897433186107868,2.0,0.7453559924999299,2.2271057451320084,1.986,0.9888906559680288,2.404,0.9814689668546804,1.0
152879,0.7423016364440512,0.0,5.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,1.0198039027185568,0.0,0.0,4.309,0.9683589835698097,3.1260000000000003,0.9727299053353382,0.0
149626,0.3565552721052833,10.0,5.0,5.0,6.0,0.0,1.6,6.0,4.0,2.6666666666666665,1.4966629547095764,3.40587727318528,2.449489742783178,3.7267799624996494,6.207000000000002,0.9553100877147204,6.2170000000000005,0.9735209107849454,0.0
204258,0.4285270990283104,10.0,1.0,7.0,4.0,0.0,2.4,4.0,3.7142857142857135,2.25,1.3564659966250538,0.0,2.8642768079662035,0.82915619758885,11.663,0.7988830821273116,11.678,0.8370119766051316,0.0
147536,0.8031249999999995,10.0,6.0,9.0,6.0,4.0,4.2,4.5,10.555555555555557,2.333333333333333,3.5440090293338704,2.6925824035672523,5.479479113750203,1.3743685418725535,4.309,0.9683589835698097,3.519,0.9936799740375276,0.0
65911,0.4764301254301251,7.0,0.0,3.0,5.0,0.0,3.4285714285714284,0.0,2.333333333333333,1.6,0.7284313590846836,0.0,1.247219128924647,1.2,3.572,0.9624460664103875,3.572,0.9624460664103875,0.0
168575,0.4930476190476189,8.0,9.0,7.0,2.0,0.0,15.375,13.555555555555555,6.571428571428571,4.5,7.2618437741389075,7.804715257260419,4.10077145554495,2.5,6.65,0.9734036076623952,6.513,0.9768228526648274,0.0
10097,0.3128948437183731,1.0,6.0,7.0,5.0,0.0,1.0,3.6666666666666665,4.428571428571429,1.2,0.0,3.1446603773522015,6.821335077893326,0.4000000000000001,14.686,0.9946614054085428,14.686,0.9946614054085428,1.0
126593,0.5845581030766213,10.0,10.0,4.0,0.0,0.0,14.2,18.5,3.75,0.0,6.079473661428263,8.891006692158092,2.680951323690902,0.0,7.422999999999999,0.985142516859382,7.422999999999999,0.985142516859382,1.0
11595,0.6419682539682536,10.0,6.0,7.0,0.0,0.0,11.1,16.666666666666668,10.285714285714286,0.0,5.262128846769149,7.015855059949732,9.77919490864276,0.0,4.689,0.9917960128609696,15.41,0.9715925619298024,1.0
169985,0.5368981280157752,10.0,10.0,9.0,5.0,0.0,37.1,37.5,9.666666666666666,2.2,14.390621946253749,14.89462990476769,9.128709291752768,0.9797958971132712,4.109,0.9818899331769938,4.249,0.9807150597901038,0.0
95412,0.5870664315108757,7.0,8.0,4.0,7.0,4.666666666666667,6.285714285714287,9.75,3.25,2.8571428571428568,8.923712963852239,12.305994474238968,1.0897247358851685,1.807015805810502,6.1560000000000015,0.9885082610160156,6.249,0.9860809932048079,2.0
105948,0.8999999999999991,10.0,6.0,9.0,5.0,0.0,4.9,5.166666666666667,3.888888888888889,4.6,0.9433981132056604,2.1921577396609844,1.911627837120584,1.624807680927192,1.986,0.9888906559680288,2.103,0.987327712786802,1.0
172657,0.29505981685265564,2.0,5.0,9.0,4.0,0.0,2.5,2.6,4.777777777777779,1.75,1.5,2.0591260281974,1.9876159799998128,0.82915619758885,3.869,0.9973194291954932,4.409,0.9823426966330058,1.0
18752,0.8106666666666665,10.0,0.0,10.0,0.0,0.0,4.8,0.0,5.2,0.0,1.6613247725836149,0.0,1.4696938456699071,0.0,8.296,0.9857859508275146,5.394,0.9817635897102936,2.0
62155,0.6501702741702735,9.0,10.0,6.0,0.0,0.0,20.444444444444443,13.3,6.0,0.0,5.908771466803702,4.733920151417848,2.309401076758503,0.0,8.125,0.9284828102581136,7.98,0.9224995938657212,1.0
136165,0.8148148148148144,9.0,1.0,8.0,0.0,0.0,10.111111111111107,4.0,4.25,0.0,1.5947444549341472,0.0,0.9682458365518544,0.0,2.097,0.973255710780984,1.016,0.9849955076392344,0.0
203470,0.7945914168136385,10.0,4.0,8.0,3.0,4.0,9.7,4.0,5.75,4.0,5.3488316481265334,0.7071067811865476,2.331844763272204,0.0,6.2010000000000005,0.9806341879584288,4.8580000000000005,0.982613946953952,0.0
31595,0.6532627865961198,10.0,7.0,2.0,3.0,2.0,5.4,13.428571428571427,2.0,3.0,4.200000000000001,9.868523450954596,1.0,2.160246899469287,1.663,0.9813274254777518,1.652,0.9827573650275871,0.0
170174,0.6246521653929056,8.0,9.0,8.0,0.0,0.0,16.75,14.666666666666664,5.5,0.0,11.266654339243749,7.055336829505575,2.0,0.0,3.536,0.9983977009883656,3.783,0.973296013989106,0.0
81996,0.5314435819785124,10.0,6.0,6.0,0.0,0.0,4.1,2.0,1.3333333333333333,0.0,3.910242959203431,0.0,0.4714045207910317,0.0,6.1560000000000015,0.9885082610160156,4.092,0.984418493911608,0.0
21552,0.8098765432098761,9.0,5.0,7.0,0.0,0.0,13.333333333333336,9.0,9.428571428571429,0.0,1.247219128924647,6.985699678629192,2.920721185751553,0.0,4.456,0.9955695610897324,12.983,0.9701405992925908,0.0
4132,0.9400000000000006,10.0,10.0,3.0,0.0,0.0,4.8,6.0,1.0,0.0,0.8717797887081347,2.5298221281347035,0.0,0.0,14.319,0.991479276912432,13.83,0.9774065917430124,1.0
73265,0.5782063492063488,10.0,1.0,9.0,8.0,0.0,7.2,7.0,7.0,12.125,4.686149805543993,0.0,3.2317865716108862,3.370367190678192,6.256,0.993147493418808,6.6110000000000015,0.9727238230343904,1.0
49737,0.6494243534243531,10.0,0.0,10.0,0.0,0.0,3.5,0.0,2.4,0.0,1.118033988749895,0.0,1.019803902718557,0.0,8.125,0.9284828102581136,5.591,0.9598341235971892,1.0
179093,0.816326530612245,9.0,8.0,4.0,0.0,0.0,7.1111111111111125,7.25,5.0,0.0,3.842581436842352,4.683748498798797,2.7386127875258306,0.0,6.0379999999999985,0.9679548003981406,2.638,0.9593668243286688,0.0
16755,0.3614420474458048,9.0,5.0,4.0,0.0,0.0,5.8888888888888875,4.8,2.75,0.0,3.071172213574501,3.6000000000000005,0.82915619758885,0.0,3.977,0.997077565612326,3.551,0.9936536439905346,0.0
34720,0.991769547325103,8.0,9.0,0.0,0.0,0.0,1.0,2.1111111111111107,0.0,0.0,0.0,0.3142696805273545,0.0,0.0,3.682,0.9861934777320684,3.762,0.9869734318294152,0.0
27719,0.8353909465020574,10.0,1.0,10.0,0.0,0.0,9.4,2.0,7.1,0.0,2.764054992217051,0.0,2.7,0.0,1.128,0.9789231830425428,1.229,0.98092482106987,1.0
165760,0.4570983280530256,4.0,4.0,1.0,3.0,1.0,3.25,4.75,4.0,2.0,0.82915619758885,2.384848003542364,0.0,1.4142135623730951,5.382999999999999,0.9815433763351298,5.382999999999999,0.9815433763351298,0.0
79790,0.6837202549772204,10.0,10.0,10.0,7.0,0.0,15.6,16.4,6.2,2.7142857142857144,3.8781438859330644,6.135144660071187,2.785677655436824,1.1605769149479943,3.084,0.9664248666164548,5.625,0.9595663907761413,1.0
81488,0.8630805408583181,9.0,5.0,2.0,0.0,0.0,24.222222222222214,12.2,4.5,0.0,8.929075823495307,8.328265125462805,3.5,0.0,17.729,0.8380794203377517,5.8660000000000005,0.9804840196242718,0.0
162704,0.5346224679007118,8.0,4.0,3.0,2.0,0.0,3.5,3.75,4.333333333333333,1.0,0.7071067811865476,0.4330127018922193,4.714045207910317,0.0,3.141,0.9915423896470492,2.52,0.9561700822649668,0.0
30020,0.8600000000000003,10.0,4.0,10.0,0.0,0.0,3.7,4.5,4.6,0.0,0.7810249675906654,2.0615528128088303,3.929376540877701,0.0,7.1320000000000014,0.9657744738973412,7.763,0.9514172253556908,0.0
123996,0.545428571428571,10.0,9.0,7.0,0.0,0.0,16.5,23.777777777777786,7.7142857142857135,0.0,5.903388857258178,12.882182163125572,2.118913853455904,0.0,1.105,0.9775367140879948,2.02,0.9942772643261368,0.0
73178,0.8065843621399171,9.0,10.0,1.0,1.0,0.0,4.4444444444444455,7.0,5.0,2.0,4.54877544232416,4.8373546489791295,0.0,0.0,6.249,0.9860809932048079,6.6110000000000015,0.9727238230343904,1.0
199270,0.6723171893466006,2.0,9.0,10.0,5.0,0.0,1.5,8.666666666666666,6.6,3.2,0.5,3.1622776601683795,2.576819745345025,2.4819347291981715,6.372000000000001,0.9360934276078414,6.24,0.9737796167072732,1.0
204039,0.8179999999999995,8.0,7.0,8.0,4.0,3.0,2.5,7.142857142857142,4.0,2.25,1.0,7.47239818892687,1.118033988749895,0.82915619758885,3.869,0.9973194291954932,3.858,0.9984415728951284,1.0
32444,0.32626987595752643,9.0,3.0,8.0,3.0,0.0,4.777777777777779,3.0,4.125,2.6666666666666665,5.533288710217215,1.6329931618554518,2.368411915187052,1.247219128924647,7.48,0.9873644364754608,7.2429999999999986,0.9821583608189706,0.0
211977,0.2007421081495155,3.0,7.0,5.0,3.0,1.0,8.333333333333334,5.7142857142857135,2.4,1.3333333333333333,9.672412085697939,4.365916225696036,1.3564659966250538,0.4714045207910317,3.572,0.9624460664103875,3.4610000000000003,0.9744346113152766,0.0
82239,0.6799999999999997,10.0,3.0,2.0,9.0,0.0,4.6,5.666666666666668,2.5,3.888888888888889,3.6932370625238775,2.0548046676563256,0.5,1.594744454934147,3.107,0.9746577225413238,4.092,0.984418493911608,1.0
92925,0.6828412698412695,10.0,9.0,9.0,3.0,0.0,7.0,9.666666666666666,9.111111111111107,6.0,4.959838707054898,8.86942313043338,5.915036290758295,4.546060565661952,3.497,0.9934367280493632,3.536,0.9983977009883656,1.0
163396,0.6573333333333332,9.0,2.0,10.0,0.0,0.0,5.0,8.5,4.6,0.0,2.260776661041756,7.5,1.5620499351813308,0.0,5.9270000000000005,0.9704829645087041,5.645,0.9887986082233406,0.0
