channelcode,carnum1,carnum2,type,time,lane,dir,LNG,LAT
AjQbFdt8B1BHG132L8G2FH,’„G,A8DFCE6503C225FE157D43208D7009EB,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132OM8M4P,ÕÓA,D7292DE4E1BAC0DB700C02C999E4BD4E,1,2019/12/20 0:00,0,,,
AjQbFdt8B1B5K31L84C0GV,’„G,BF8D487A49AD8BE070B1239E550F16E5,2,2019/12/20 0:00,2,0,120.102,29.3179
AjQbFdt8B1BLO8VTE4EQRC,’„G,813973BA963346C065185A97A3606089,2,2019/12/20 0:00,1,0,,
AjQbFdt8B1B86TBMKCUTM2,ÕÓS,72D2013FC419D51FFDC346786176C697,1,2019/12/20 0:00,1,3,120.153,29.472
AjQbFdt8A1BL1TPJSINHFT,’„G,BE66E9AFD0A350457F5C7310F64F8CE2,2,2019/12/20 0:00,1,2,120.103,29.3642
AjQbFdt8A1B7K06Q6PQD4N,’„G,AAD35FFFAB3D2BC44EC082D82801E4D1,2,2019/12/20 0:00,3,0,,
AjQbFdt8B1BLO8VTJFA19J,’„G,C321EE86E37432DD8601A2FBC363C1DE,1,2019/12/20 0:00,2,,,
AjQbFdt8A1B7K06Q4FBTEQ,’„G,998DC5B072CB7C9DA0F1C24EF3E2FE0D,2,2019/12/20 0:00,3,2,,
AjQbFdt8A1B5KAV1OU56BE,’„D,872408393E3A62E9E9229A2AF9D8C816,2,2019/12/20 0:00,3,0,120.018,29.275
AjQbFdt8B1B6U6LVU2CJP6,ª¶D,060D2F7F4B735BD864CC2D8598E9A3C6,1,2019/12/20 0:00,1,,120.045,29.2666
AjQbFdt8A1B5KAV1POSA1N,’„G,16991556E48BB2BBFABD819759DE8E40,2,2019/12/20 0:00,1,1,120.051,29.3179
AjQbFdt8B1B5K31KNUAOFV,’„G,2CE22F5D025575B4E7D1187756FE64D4,2,2019/12/20 0:00,3,2,120.079,29.3385
AjQbFdt8B1B5K31L7QQK44,’„G,98E6B643A5FC97E4399E03FAAFE88B36,2,2019/12/20 0:00,1,2,120.107,29.2996
AjQbFdt8A1B5KAV1IQIIJ7,’„G,1971B87BB623B5FABAE4523B39949227,2,2019/12/20 0:00,1,0,120.024,29.292
AjQbFdt8A1B5KAV1LTOMCD,’„G,9B184549DE175B72FABEB4D57CD5784A,2,2019/12/20 0:00,1,1,120.09,29.3735
AjQbFdt8A1B5KAV1J18911,¬≥C,8DCAC8513F1E9E30700E94314DB0573E,2,2019/12/20 0:00,2,1,120.024,29.292
AjQbFdt8B1BLO8VTH5Q71D,’„G,160459B0C7498FBFB62F8EA26C66AE54,2,2019/12/20 0:00,2,1,,
AjQbFdt8A1B5KAV1HT05ID,‘•B,124809E9080CB2E81B3781B638A0F9E0,1,2019/12/20 0:00,2,0,120.011,29.2837
AjQbFdt8A1B7K06Q3C13FS,’„G,867EA43F402B06A166A030824FA22C9C,2,2019/12/20 0:00,1,2,,
AjQbFdt8B1B86TBMK94L70,’„G,C40E0938996129A738828CF17BD77365,2,2019/12/20 0:00,3,,,
AjQbFdt8A1BK3VMUG9MK62,’„C,0A24E170DD8B997878E3876ECDBC893D,2,2019/12/20 0:00,1,3,120.103,29.313
AjQbFdt8B1B5K31KO24TSK,’„G,9824E01089196280E8C07A0244A7B4DC,2,2019/12/20 0:00,4,0,120.084,29.3361
AjQbFdt8B1B5K31L0SIISQ,’„G,076378FB4CD5EABCE2B6DBABD4B1E37E,2,2019/12/20 0:00,2,2,120.135,29.3087
AjQbFdt8B1B5K31LD3NJNC,’„G,521FA4A7B6305E6DAC4A0ADCE2EC3F58,2,2019/12/20 0:00,1,0,,
AjQbFdt8B1BLO8VTD05F1U,’„G,3348EAAB416435CED8DED1B3CEEF6B0E,2,2019/12/20 0:00,3,,120.098,29.3213
AjQbFdt8A1B7K06Q30IB0T,À’J,BD613EB571B00A5279373E265A7FC21B,2,2019/12/20 0:00,1,0,,
AjQbFdt8A1BDJ7F0UKTMRE,…¬A,0BB3EE425D8297E34A91A31A8EAF3217,2,2019/12/20 0:00,4,0,,
AjQbFdt8B1B5K31KP7BLIV,’„G,94CF3BCAEE1DA8C79F0A9F6404712C8B,2,2019/12/20 0:00,3,3,120.134,29.3094
AjQbFdt8B1B4C98CLDQEUG,’„G,C08B2932562E7AA86C20D3A045EBF725,2,2019/12/20 0:00,3,,120.026,29.1958
AjQbFdt8B1BLO8VTGC11T1,’„G,FC099E1435BD56258801DB4F8DA80877,2,2019/12/20 0:00,1,0,,
AjQbFdt8A1BDJ7F0UKTN1E,’„G,12E5F97CA392C1923B23BFDBA71DC115,2,2019/12/20 0:00,2,0,,
AjQbFdt8B1BLO8VTFOTPQB,∏”E,E6F1C86377022B0372835B0FF6864F36,2,2019/12/20 0:00,3,0,120.102,29.3411
AjQbFdt8B1BLO8VTGIMVLF,’„G,76AD34F15764D8D1B1E1A9E9DB837E18,2,2019/12/20 0:00,2,1,,
AjQbFdt8A1B5KAV1BD0DPP,’„G,41551128A304D4FCB6F290534636E9D2,2,2019/12/20 0:00,1,0,120.013,29.3257
AjQbFdt8B1BHG132LRJ924,’„N,2CBFF65E54D03A96F34519DC6EA17BDD,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132L8G27O,’„G,C9495186F07568D4B6BC58CE3B12E45E,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MAS8SV,’„G,A9C5314D8356244BD278DD7A77DB60C3,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132PE4EBQ,’„G,C58D67D847474D02D1DE10AE3BFCB8A3,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132PH04BM,’„G,9EADCC2EE2CB8522E7D3829BA522AE0E,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BLO8VTDQT70U,’„G,49DCD3CCC25A4DCCAAF4B3231BE7146D,2,2019/12/20 0:00,1,0,120.013,29.2975
AjQbFdt8B1BLO8VTJCEAM9,’„G,6CB54DC5D0E8AD06A35E8635E49A81D3,2,2019/12/20 0:00,2,,,
AjQbFdt8B1BLO8VTJDCSCR,’„G,1667DA054D829C048B35E852B5B4EB40,2,2019/12/20 0:00,2,,,
AjQbFdt8B1BLO8VTDUNFUD,’„G,4CC0C78D62C92AF51B2ABD73A30588AB,2,2019/12/20 0:00,3,2,,
AjQbFdt8B1BLO8VTG86Q1H,’„J,A8DA4FA21A7046122F4E4D01D249DFF2,2,2019/12/20 0:00,1,2,120.104,29.34
AjQbFdt8B1BLO8VTFTMJG4,’„G,983EA90E1800F1A5A0A9063D873F030F,2,2019/12/20 0:00,1,2,,
AjQbFdt8B1B86TBMJVJ25O,’„G,D3BFA62B6697F8BE8C71A78E6C098741,2,2019/12/20 0:00,1,2,120.087,29.3159
AjQbFdt8A1B5KAV1NULD9A,’„G,973C72704BE94A2767CC095661022D42,52,2019/12/20 0:00,2,2,120.056,29.3045
AjQbFdt8A1B5KAV1OU563J,’„G,B88DD7D650F8E001751AFE7598A1146C,2,2019/12/20 0:00,2,0,120.018,29.275
AjQbFdt8A1B7K06Q3C12OQ,ÕÓM,A9CA0FECB12655496AE1E775371DDCCE,1,2019/12/20 0:00,5,3,,
AjQbFdt8B1BLO8VTJI5LRG,’„G,29FF97761294FD6B1A786E270F7F2060,2,2019/12/20 0:00,2,3,120.008,29.2851
AjQbFdt8B1BLO8VTD22JQI,’„G,47B545344EDB5FF4C272549D333B03E5,2,2019/12/20 0:00,1,,120.111,29.3608
AjQbFdt8B1B86TBMJTLUF6,’„G,861AECFDEB45A196D41F859559C95A80,2,2019/12/20 0:00,2,2,120.089,29.3111
AjQbFdt8B1B5K31KNA9GUK,’„G,F8869B85F63C95D76E37BB8CEFF64688,2,2019/12/20 0:00,3,0,120.108,29.3006
AjQbFdt8B1B86TBMLBGR6S,’„G,DC299F9021199F65EBDD827A14FC9248,2,2019/12/20 0:00,1,2,120.055,29.3231
AjQbFdt8B1BLO8VTH5Q7M9,’„G,6248EB5CDA98A5DA9535BDD15EEF7E46,2,2019/12/20 0:00,3,2,,
AjQbFdt8B1BLO8VTD05F1U,’„G,42ACE29BA9FD5BDDED15D079D73CBE01,2,2019/12/20 0:00,2,,120.098,29.3213
AjQbFdt8A1B5KAV1BB3B8G,∏”E,198F62863D92036F203DC79BC8C309F2,2,2019/12/20 0:00,1,1,120.013,29.3255
AjQbFdt8A1B5KAV1DKI8VF,’„G,54C4050B32C1BCBF7AA006F3C09579D9,2,2019/12/20 0:00,2,0,120.053,29.2414
AjQbFdt8B1BLO8VTDBK733,’„P,5C8AEB6FA7CB51A54D9B333CB296CC11,1,2019/12/20 0:00,5,1,,
AjQbFdt8A1B5KAV1O2FH39,‘•N,C0099B5AA9717D610404405AB6E23F32,2,2019/12/20 0:00,5,3,120.056,29.3052
AjQbFdt8B1BLO8VTJEBEGT,ÕÓC,D899F0CB9C20BA37114E1C11A52C8E89,1,2019/12/20 0:00,1,,,
AjQbFdt8A1B7K06Q48LVAJ,’„G,6C9F544E5D8978DAB3E481E67A7A2683,2,2019/12/20 0:00,2,0,,
AjQbFdt8A1B7K06Q4EDB4T,’„G,544DED4C0F57665CA58E37C01228CDC7,2,2019/12/20 0:00,2,2,,
AjQbFdt8B1BLO8VTDPUKUR,’„G,71B7D9A8863D7B3FC3143FFE5DA5A0E3,2,2019/12/20 0:00,1,0,120.011,29.3058
AjQbFdt8B1B5K31KNKPD6O,’„A,F9730C800A8A07F286CD3190CFDC527B,2,2019/12/20 0:00,7,0,120.113,29.3107
AjQbFdt8B1B86TBMN4NU2V,’„G,1A8584DA1D51F791629EDB834909A60B,2,2019/12/20 0:00,1,3,120.093,29.3243
AjQbFdt8A1B5KAV1M0KCD4,’„G,60690D318A7DA388B6D1546EC3BF76E0,2,2019/12/20 0:00,3,3,120.096,29.3131
AjQbFdt8B1B6U6LVU3B5AA,ÕÓS,03C5DFB3B29E64C9D753576EC995FFAE,2,2019/12/20 0:00,1,,120.041,29.3444
AjQbFdt8B1BLO8VTG69KVN,’„G,E750B69251498EABA15B69ED27BBB00E,2,2019/12/20 0:00,2,3,,
AjQbFdt8A1B7K06Q1RAV72,’„G,E1F37D84A1155BB502E691828C36F96E,2,2019/12/20 0:00,3,1,,
AjQbFdt8B1BLO8VTJI5LLA,’„G,92DA88ADFE8C4104D1F85B47D39C83C1,2,2019/12/20 0:00,3,1,120.125,29.3302
AjQbFdt8B1BHG132OLA514,’„G,A6722EDC29E763C1C147543ED56CE2C3,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132PHUMB7,’„G,D171B1BE9ACD1CABEC05DA931DE7E3D6,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132LRJ899,’„G,16C70C6ACABC874F7498F14B53EADE03,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132OM8M4P,’„G,2FBC4779FA87937DD1DEFF599D0E6149,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132LNP0UH,’„G,3F1EA27451ECA3413C04C0B9DC2E3221,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MGJJM4,’„G,B263317FB858F17AA9A884AAB941D314,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MGJK9F,’„G,DADDBA377CCD3F529A1CADCA3E06B052,1,2019/12/20 0:00,0,,,
AjQbFdt8A1B7K06Q1PDPP1,’„G,DFADF895F47BBDBE4B9FDD1EA90019B0,2,2019/12/20 0:00,1,2,,
AjQbFdt8A1B7K06Q5LHNGV,’„G,4D628123DC683E2EEB6DCB77F6633471,2,2019/12/20 0:00,3,3,,
AjQbFdt8A1B5KAV1EG7N67,’„G,2AB1184768538E50025E2485FD7DA540,2,2019/12/20 0:00,2,0,120.145,29.4151
AjQbFdt8B1BLO8VTJI5MSL,’„G,707D823C3D5312F5AD966531B5E5B755,2,2019/12/20 0:00,2,0,120.128,29.331
AjQbFdt8B1B86TBMKIM9KU,ÕÓJ,4CA58A5E95A2AA0B591AF12E47DCD3D1,2,2019/12/20 0:00,1,3,120.138,29.3211
AjQbFdt8A1B5KAV1S91327,’„G,C3043CCF7092A942DC9FF98E6C247883,2,2019/12/20 0:00,2,3,120.038,29.3557
AjQbFdt8B1BLO8VTCV6U8L,”ÂG,7A8E0B9D3AAC6F0828505B64B02462BD,2,2019/12/20 0:00,2,,120.091,29.3227
AjQbFdt8B1BLO8VTJDCS35,’„G,1C2FBABCC492930884BFAEB4139A1770,2,2019/12/20 0:00,2,,,
AjQbFdt8A1B5KAV1DCTV6E,’„G,96A0F71A07B5B821F09EEE26CEDAA9B7,2,2019/12/20 0:00,2,1,120.012,29.1689
AjQbFdt8B1B5K31KP4G1SU,’„G,16488B0203C6A2643B2227CFE47F4FDE,2,2019/12/20 0:00,6,2,120.092,29.2997
AjQbFdt8A1B5KAV1ACI1R7,’„G,E47F1F7C95559B250544E5EEE441516E,2,2019/12/20 0:00,1,0,120.115,29.343
AjQbFdt8B1BLO8VTD05F1U,’„G,5B872FB5CE2698A81C8DC68F02D14A09,2,2019/12/20 0:00,3,,120.098,29.3213
AjQbFdt8B1BLO8VTH7NAVC,’„G,42149D8309D386FDC48805348D485341,2,2019/12/20 0:00,3,0,,
AjQbFdt8B1BLO8VTJBFO70,’„G,98AA6444242CDF7475E0499F430A6E77,2,2019/12/20 0:00,1,,,
AjQbFdt8A1B5KAV19MJKT3,‘¡X,6B8CA3A2DB42C4EB3BA1ED7AB2AFA15E,2,2019/12/20 0:00,1,0,120.136,29.3197
AjQbFdt8B1B5K31KN2L6PD,’„A,2813ACCDB20FC0CBB9A08AB9A4D897AD,1,2019/12/20 0:00,1,0,120.053,29.311
AjQbFdt8A1BKM7BGUE3733,’„G,7507F3213C12F4B5AD77858EBFBA15E9,2,2019/12/20 0:00,2,2,,
AjQbFdt8B1B5K31L7RP51R,’„G,989FD9884A17C30B9D3590F3792B80AD,2,2019/12/20 0:00,1,3,120.065,29.2864
AjQbFdt8A1BDJ7F14A6MCM,’„G,41B02084EBAA6C8E69CF8C8E0B8FAE68,2,2019/12/20 0:00,5,0,,
AjQbFdt8A1BDJ7F0UKTMJK,‘∆C,9F3006AD556059C4E9072A2C9028DBB2,2,2019/12/20 0:00,3,0,,
AjQbFdt8B1B86TBMKGP5O2,’„G,552B0863E75A8CDF4C8DD94974BBB591,2,2019/12/20 0:00,1,2,,
AjQbFdt8B1BLO8VTJI5MAC,’„G,4CEFB29FEC3B140BF65D8173249A6D35,2,2019/12/20 0:00,1,2,120.044,29.1947
AjQbFdt8A1BDJ7F14A6LE5,’„B,A6F4FB0578421746F3C22CEC69633C02,2,2019/12/20 0:00,4,2,120.024,29.2865
AjQbFdt8B1BLO8VTD05F1U,’„G,B54C56FD926BCBE583B16EF06334818F,2,2019/12/20 0:00,2,,120.098,29.3213
AjQbFdt8A1BCC8O0PF221H,’„G,1E301F5C6A37911F9CA33949B0D24761,2,2019/12/20 0:00,6,0,120.093,29.3267
AjQbFdt8B1B5K31LD0S0DH,’„G,A7A78880E4718E9F3B54C8800CFDF51D,2,2019/12/20 0:00,2,2,,
AjQbFdt8B1BLO8VTD141OH,’„G,36A22E0591E19B96D9013F515BD6191A,2,2019/12/20 0:00,2,,120.139,29.3504
AjQbFdt8A1B5KAV1AM3EI9,’„G,C1949B3F8D76D2DDDEE82D38C3AEEFDE,52,2019/12/20 0:00,4,0,120.122,29.3145
AjQbFdt8A1BCC8O0PF21L4,’„G,B481E1D99D8D0266F0382ED2CD028EF3,52,2019/12/20 0:00,1,0,120.092,29.3266
AjQbFdt8B1BHG132OSUJ29,’„G,4D94583B55169AA245B77AAC4496C201,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132OQ2ULI,’„G,459D71BFD401B812B6F34CF0A28CF030,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132PH045G,’„G,8AA688DB2140013560CFFD8A6EB44F1B,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MEMHE0,’„G,A0C01E1F8E7020FDDB0F1F640FEAC4B8,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MAS84M,’„G,93E77A767E8BC44C42B4E0C7DD18F086,1,2019/12/20 0:00,0,,,
AjQbFdt8B1B86TBMK0HJLT,’„G,D3BFA62B6697F8BE8C71A78E6C098741,2,2019/12/20 0:00,3,2,120.087,29.3159
AjQbFdt8A1B7K06Q4AJ31D,’„J,A20EBA9A2B39721F8AA9E90243FCC218,2,2019/12/20 0:00,1,2,,
AjQbFdt8A1B5KAV1NRPQE0,’„G,6C5419D884FC056744DE0A9491915E23,2,2019/12/20 0:00,3,3,120.082,29.2819
AjQbFdt8A1BDJ7F12LNP6S,’„G,AC27C8F9DFE959B2D092B3A7370D4A74,2,2019/12/20 0:00,2,3,120.07,29.2954
AjQbFdt8B1BLO8VTCU8BGA,’„G,B2BB7DD2BAB470611565DEB6BCB7F1EF,1,2019/12/20 0:00,2,,120.039,29.3075
AjQbFdt8A1B5KAV1LQT0D0,∂ıF,7F78189AE6F29E218DCC37353E23AE27,2,2019/12/20 0:00,2,0,120.04,29.3437
AjQbFdt8B1B86TBML5PG01,’„G,A421361DE4AF1BBA7B419499E26E322A,2,2019/12/20 0:00,2,2,120.085,29.3186
AjQbFdt8A1B5KAV1OKJP8F,¬≥H,A21F8F447C5CB3F6FF12FED910AC1B96,1,2019/12/20 0:00,2,3,120.066,29.3871
AjQbFdt8B1BLO8VTDHBJG9,ÕÓK,377E8C5883C798A3809BE30EEB1CDB29,1,2019/12/20 0:00,5,3,,
AjQbFdt8B1BLO8VTCNIE8I,’„G,41F615EDC9ECB8AFDF589ECC08E67DE2,2,2019/12/20 0:00,3,,,
AjQbFdt8B1BLO8VTGC11T1,’„G,AAD35FFFAB3D2BC44EC082D82801E4D1,2,2019/12/20 0:00,1,0,,
AjQbFdt8B1BLO8VTG1GRL1,‘•S,EDA4AFAEA271B2E51420E6590264F65C,2,2019/12/20 0:00,4,2,,
AjQbFdt8B1BLO8VTDBK733,∏”E,C691F3BC8EAE78F583D68A2EC5D1C04F,1,2019/12/20 0:00,4,1,,
AjQbFdt8A1B5KAV1IOLH7C,’„G,CB877E8EF816C329CCD0FD64E8824593,2,2019/12/20 0:00,1,0,120.024,29.292
AjQbFdt8B1B4C98CLCRU0I,’„G,9C3A65ADB7EC259279F8C64090DC0116,2,2019/12/20 0:00,4,,120.026,29.1967
AjQbFdt8B1B5K31KOQUN2M,‘•H,5625CD9EA19219F45AF8E3F2D8696076,2,2019/12/20 0:00,4,2,120.096,29.3126
AjQbFdt8A1B5KAV1M0KC6N,’„G,4E13AB99B509CC7BEF6F335929885A48,2,2019/12/20 0:00,5,0,120.071,29.284
AjQbFdt8A1B5KAV1OKJPG5,‘•L,D3D44A2C56146CF9EE294DAF89E9F3E0,1,2019/12/20 0:00,3,3,120.071,29.3841
AjQbFdt8B1BLO8VTH9KG4V,’„C,E13AC7C66691314CBDAED40A33FC781C,1,2019/12/20 0:00,3,1,,
AjQbFdt8A1B5KAV1APTK86,’„G,C503A34072EA524FAA0467D66DF4E813,2,2019/12/20 0:00,3,2,,
AjQbFdt8B1BLO8VTG1GRVD,’„G,9D23285F90C8C1D1280AF4D7A39272BE,2,2019/12/20 0:00,3,3,,
AjQbFdt8B1B86TBML6O1HN,’„G,DC299F9021199F65EBDD827A14FC9248,2,2019/12/20 0:00,3,2,120.055,29.3231
AjQbFdt8B1BLO8VTJG8J1H,’„G,B2A78092419353BD57814A45CED24182,2,2019/12/20 0:00,2,,,
AjQbFdt8B1B86TBMK94L70,’„G,032633DAAE9849178CC11A0AE2669C7E,2,2019/12/20 0:00,3,,,
AjQbFdt8B1B5K31KOK8U20,’„G,A615F7B5A55E3DC9DFA45535372BB918,2,2019/12/20 0:00,5,3,120.115,29.3067
AjQbFdt8A1B5KAV1T9FCJQ,’„G,DD897CD146D01095ABD3D1B106A565C6,2,2019/12/20 0:00,2,0,120.069,29.371
AjQbFdt8B1BLO8VTJEBE6I,’„G,CAB45C2ED62BF29BC55F26DD2B405BF1,2,2019/12/20 0:00,2,,,
AjQbFdt8B1BLO8VTFI7SEH,’„G,8A829C00B34A1E77305C5AEB72D5A987,2,2019/12/20 0:00,1,3,120.146,29.4002
AjQbFdt8B1BLO8VTJFA0LP,’„G,B498EEB890AA1BBBDD5FFE4092FB3D6B,2,2019/12/20 0:00,3,,,
AjQbFdt8B1BLO8VTJCEAM9,’„G,181C7E913A1C6A99EBB5977243F5D90C,2,2019/12/20 0:00,2,,,
AjQbFdt8B1B86TBMN5MFLA,’„G,CE8175615AF1EFD823ABDC1B2E91B572,52,2019/12/20 0:00,1,3,120.063,29.2802
AjQbFdt8A1BGO5527GUU5U,…¬V,B091F5D9B15B2DE627CFD1A2AA6E5B70,2,2019/12/20 0:00,2,1,,
AjQbFdt8B1BLO8VTJL1BEE,’„G,652A20A00A5938ED84340D8FD8EBB727,2,2019/12/20 0:00,4,1,120.018,29.2553
AjQbFdt8B1B5K31L8KJ4TA,’„D,FF44FBCB2D8618B775FEC6B73BAE986F,2,2019/12/20 0:00,1,0,120.047,29.294
AjQbFdt8B1BLO8VTJCEAM9,’„G,FB9F542AAA2E03557706C6C1C9889F2E,2,2019/12/20 0:00,1,,,
AjQbFdt8B1B5K31L8FQF4M,’„G,6BF0140E1C972D9E91D9996C26C987B2,2,2019/12/20 0:00,2,2,120.079,29.3385
AjQbFdt8A1B5KAV1AGC72G,’„K,85B2876CC4EAE830AFCF01C17472FA26,2,2019/12/20 0:00,4,0,120.061,29.3104
AjQbFdt8B1BLO8VTH5Q7M9,’„G,9A94E3F0A3A46E0CEAE126DA7D870315,2,2019/12/20 0:00,1,2,,
AjQbFdt8B1B5K31L7PS1VL,’„G,96EE1121AC2136BB52B8448588BF8EE8,2,2019/12/20 0:00,2,2,120.181,29.3251
AjQbFdt8A1B5KAV1LRRINI,’„G,634D17915FE6669DE38A57B959D2E4CD,2,2019/12/20 0:00,3,1,120.04,29.3437
AjQbFdt8B1B86TBMJVJ1US,’„G,19F517250E13154D3F20C04647CCBB25,2,2019/12/20 0:00,1,2,120.087,29.3159
AjQbFdt8B1BHG132LVDGI9,’„G,7BC903CF86966EE0C148A31D3099CE5D,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132M54SU9,’„G,102917086BA17931F9B32E81878901A4,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MN9IHQ,’„G,2B2DC449F7750657F2B3B41F6BB549F8,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BLO8VTG2FDRC,’„G,2F2FD65C109CB9CDC883AB9AD98278E8,2,2019/12/20 0:00,2,0,,
AjQbFdt8B1BLO8VTJEBEV9,’„G,B294BAC938D406A0D974B30DD4785DA8,2,2019/12/20 0:00,2,,,
AjQbFdt8B1B5K31L8C09TJ,’„G,03177E5DDDAE0F0A9261165D55D474BF,2,2019/12/20 0:00,1,2,120.035,29.3079
AjQbFdt8B1B5K31L7NUVFJ,’„G,D112923709FE5CD837B8898C2CD2F556,2,2019/12/20 0:00,1,1,120.128,29.3237
AjQbFdt8B1B4C98CLFNJH8,’„G,4C84003AD95E1141F0D3AD77C3346311,2,2019/12/20 0:00,2,,120.032,29.2079
AjQbFdt8B1BLO8VTDPUKQV,’„G,71B7D9A8863D7B3FC3143FFE5DA5A0E3,2,2019/12/20 0:00,3,0,,
AjQbFdt8B1BLO8VTFQQU7Q,’„G,2E93DFE5653249A9369A255039458D29,2,2019/12/20 0:00,1,2,120.074,29.3426
AjQbFdt8B1BLO8VTG4CI3S,’„G,693CC8BFDC31532B589BA8D48B0E028D,2,2019/12/20 0:00,2,0,,
AjQbFdt8B1BLO8VTG1GQQ6,’„G,998DC5B072CB7C9DA0F1C24EF3E2FE0D,2,2019/12/20 0:00,3,2,120.054,29.3019
AjQbFdt8A1B5KAV1RSK58S,∂ıB,51B83F75C469AEC7371E6699ED11C2AD,2,2019/12/20 0:00,1,0,119.951,29.2617
AjQbFdt8B1BLO8VTJG8IPN,’„G,F5293B353CA1942E29D178412B1D9767,52,2019/12/20 0:00,1,,,
AjQbFdt8B1BLO8VTCMJRNS,’„G,D6C46491110ACD821402138EB1EAADE8,2,2019/12/20 0:00,2,,120.064,29.2858
AjQbFdt8B1B86TBML6O2AB,’„G,CBBC439C8BF01D695D3D660EC462B9E2,2,2019/12/20 0:00,2,0,120.062,29.2799
AjQbFdt8A1B7K06Q5ERQUE,’„G,A76F069DC18BA8D0F1877E2457EEB96F,2,2019/12/20 0:00,2,3,,
AjQbFdt8A1B7K06Q30IBUM,’„G,6E8351BE1BFCD21D482FE9E37254D01E,2,2019/12/20 0:00,2,1,120.012,29.2979
AjQbFdt8A1B5KAV1LRRIUS,’„G,634D17915FE6669DE38A57B959D2E4CD,2,2019/12/20 0:00,3,1,120.04,29.3437
AjQbFdt8A1B7K06Q5JKL7V,ÕÓC,2B9F4F910343889D36C5AB36E7620CB7,2,2019/12/20 0:00,1,1,,
AjQbFdt8B1B6U6LVU92H47,’„G,DD897CD146D01095ABD3D1B106A565C6,2,2019/12/20 0:00,1,,120.068,29.3716
AjQbFdt8A1B9BQBJBUSVJB,’„G,0E7D7F00FC3B46C8EACE32A7284171EE,2,2019/12/20 0:00,1,2,,
AjQbFdt8B1B86TBMJUKFQC,’„G,0AC0EB6677BC32E9D6980CC7BE551EF5,2,2019/12/20 0:00,2,2,120.088,29.3099
AjQbFdt8A1B7K06Q4RP89F,’„G,771685EDD39892452F131352E1DE37FC,2,2019/12/20 0:00,2,0,,
AjQbFdt8B1BLO8VTJCEAM9,’„G,9C62D99B45211C6D49B604EE5CF26FAA,2,2019/12/20 0:00,3,,,
AjQbFdt8B1BLO8VTCT9P73,ºΩD,F2A6C1C1ABC73C0234ECA85BD185C9C9,2,2019/12/20 0:00,2,,120.122,29.3023
AjQbFdt8A1BDJ7F12RF0KM,’„D,C2041A62FCA351DF86B61DA2CA487610,2,2019/12/20 0:00,3,3,120.106,29.3255
AjQbFdt8A1B5KAV1D59JRK,’„G,454509FBC50442C0EF2F1BAC9A547448,2,2019/12/20 0:00,1,1,119.959,29.285
AjQbFdt8B1BLO8VTG3DURD,’„G,95AEBC29C944445408D6258129781930,2,2019/12/20 0:00,1,1,,
AjQbFdt8A1B5KAV1NVJU3C,’„G,EB32EE5D1B2E44B941A94B74BC96A355,2,2019/12/20 0:00,3,2,120.056,29.3045
AjQbFdt8B1BLO8VTD05F8I,’„G,E47D28A8324AF406AC96607C2B1854B5,2,2019/12/20 0:00,2,,120.093,29.3144
AjQbFdt8B1B5K31KP7BMD2,’„S,F52AD4500C1B824A000A5DE99E3F6FD1,1,2019/12/20 0:00,4,3,120.146,29.3962
AjQbFdt8A1B7K06Q5HNHMC,’„G,A7862EBE4953676B5B98F1BB5E830FCA,2,2019/12/20 0:00,3,3,,
AjQbFdt8B1BLO8VTCMJSB4,‘•P,7727BF69054214D35EC91EAE7EBCF052,2,2019/12/20 0:00,2,,120.062,29.2678
AjQbFdt8A1BKM7BGUE3733,’„G,174AD694BA07BC645AC39433CA283875,2,2019/12/20 0:00,2,2,,
AjQbFdt8A1B7K06Q5HNHAF,∏”E,A86EFF36FD186E04EA94166C78CC10B6,2,2019/12/20 0:00,1,2,,
AjQbFdt8B1BLO8VTCT9P2I,∏”E,1C48B431CA75B0217E6BD98161E3783A,1,2019/12/20 0:00,1,,120.122,29.3023
AjQbFdt8B1B6U6LVTUICA2,’„G,BFA47647727C1765E412AD03471FC002,2,2019/12/20 0:00,1,,120.137,29.3073
AjQbFdt8B1BHG132LPM56H,’„G,46CF2C182821E656FC2EBEAC270A260A,1,2019/12/20 0:00,0,,,
AjQbFdt8B1BHG132MHI67S,’„G,1CD21B8F80E416AF6C7F1C4E1B28105A,1,2019/12/20 0:00,0,,,
